name,storage,lock_status,condition,price,amz,original_feed_price,amazon_price,after_amazon,sellcell_fee,shipping_fee,condition_fee,total_walkaway,profit,profit_pct,new_price,new_profit,new_profit_pct,status
IPHONE 13,128GB,att,fair,$122.00 ,240.0,99.00,240.00,210.80,16.86,15.00,30.00,148.94,49.94,50.44%,102.00,46.94,46.02%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,att,broken,$63.00 ,240.0,78.00,240.00,210.80,16.86,15.00,50.00,128.94,50.94,65.30%,81.00,47.94,59.18%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,verizon,flawless,$180.02 ,240.0,169.00,240.00,210.80,16.86,15.00,10.00,168.94,-0.06,-0.04%,147.00,21.94,14.92%,Repriced to hit 15% profit
IPHONE 13,128GB,verizon,good,$181.00 ,240.0,158.00,240.00,210.80,16.86,15.00,10.00,168.94,10.94,6.92%,147.00,21.94,14.92%,Repriced to hit 15% profit
IPHONE 13,128GB,verizon,fair,$119.00 ,240.0,99.00,240.00,210.80,16.86,15.00,30.00,148.94,49.94,50.44%,102.00,46.94,46.02%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,verizon,broken,$62.00 ,240.0,80.00,240.00,210.80,16.86,15.00,50.00,128.94,48.94,61.17%,83.00,45.94,55.34%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,tmobile,flawless,$180.02 ,240.0,161.00,240.00,210.80,16.86,15.00,10.00,168.94,7.94,4.93%,147.00,21.94,14.92%,Repriced to hit 15% profit
IPHONE 13,128GB,tmobile,good,$180.00 ,240.0,152.00,240.00,210.80,16.86,15.00,10.00,168.94,16.94,11.14%,147.00,21.94,14.92%,Repriced to hit 15% profit
IPHONE 13,128GB,tmobile,fair,$119.00 ,240.0,95.00,240.00,210.80,16.86,15.00,30.00,148.94,53.94,56.77%,98.00,50.94,51.98%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,tmobile,broken,$61.00 ,240.0,67.00,240.00,210.80,16.86,15.00,50.00,128.94,61.94,92.44%,72.00,56.94,79.08%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,128GB,unlocked,flawless,$180.02 ,265.0,202.00,265.00,233.80,18.70,15.00,10.00,190.10,-11.90,-5.89%,165.00,25.10,15.21%,Repriced to hit 15% profit
IPHONE 13,128GB,unlocked,good,$180.02 ,265.0,176.00,265.00,233.80,18.70,15.00,10.00,190.10,14.10,8.01%,165.00,25.10,15.21%,Repriced to hit 15% profit
IPHONE 13,128GB,unlocked,fair,$126.00 ,265.0,116.00,265.00,233.80,18.70,15.00,30.00,170.10,54.10,46.63%,119.00,51.10,42.94%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,128GB,unlocked,broken,$76.00 ,265.0,92.00,265.00,233.80,18.70,15.00,50.00,150.10,58.10,63.15%,95.00,55.10,58.00%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,256GB,att,flawless,$198.42 ,280.0,198.00,280.00,247.60,19.81,15.00,10.00,202.79,4.79,2.42%,176.00,26.79,15.22%,Repriced to hit 15% profit
IPHONE 13,256GB,att,good,$198.42 ,280.0,187.00,280.00,247.60,19.81,15.00,10.00,202.79,15.79,8.44%,176.00,26.79,15.22%,Repriced to hit 15% profit
IPHONE 13,256GB,att,fair,$134.00 ,280.0,117.00,280.00,247.60,19.81,15.00,30.00,182.79,65.79,56.23%,120.00,62.79,52.33%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,256GB,att,broken,$69.00 ,280.0,92.00,280.00,247.60,19.81,15.00,50.00,162.79,70.79,76.95%,97.00,65.79,67.83%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,256GB,verizon,flawless,$198.42 ,280.0,188.00,280.00,247.60,19.81,15.00,10.00,202.79,14.79,7.87%,176.00,26.79,15.22%,Repriced to hit 15% profit
IPHONE 13,256GB,verizon,good,$189.00 ,280.0,175.00,280.00,247.60,19.81,15.00,10.00,202.79,27.79,15.88%,176.00,26.79,15.22%,Already ≥ 15% profit – bumped $1.00
IPHONE 13,256GB,verizon,fair,$124.00 ,280.0,110.00,280.00,247.60,19.81,15.00,30.00,182.79,72.79,66.17%,113.00,69.79,61.76%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,256GB,verizon,broken,$66.00 ,280.0,83.00,280.00,247.60,19.81,15.00,50.00,162.79,79.79,96.13%,88.00,74.79,84.99%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,256GB,tmobile,flawless,$198.42 ,280.0,188.00,280.00,247.60,19.81,15.00,10.00,202.79,14.79,7.87%,176.00,26.79,15.22%,Repriced to hit 15% profit
IPHONE 13,256GB,tmobile,good,$198.42 ,280.0,166.00,280.00,247.60,19.81,15.00,10.00,202.79,36.79,22.16%,167.00,35.79,21.43%,Already ≥ 15% profit – bumped $1.00
IPHONE 13,256GB,tmobile,fair,$124.00 ,280.0,104.00,280.00,247.60,19.81,15.00,30.00,182.79,78.79,75.76%,109.00,73.79,67.70%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,256GB,tmobile,broken,$66.00 ,280.0,74.00,280.00,247.60,19.81,15.00,50.00,162.79,88.79,119.99%,79.00,83.79,106.07%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,256GB,unlocked,flawless,$198.42 ,305.0,237.00,305.00,270.60,21.65,15.00,10.00,223.95,-13.05,-5.51%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,256GB,unlocked,good,$198.42 ,305.0,206.00,305.00,270.60,21.65,15.00,10.00,223.95,17.95,8.71%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,256GB,unlocked,fair,$151.00 ,305.0,151.00,305.00,270.60,21.65,15.00,30.00,203.95,52.95,35.07%,152.00,51.95,34.18%,Already ≥ 15% profit – bumped $1.00
IPHONE 13,256GB,unlocked,broken,$103.00 ,305.0,108.00,305.00,270.60,21.65,15.00,50.00,183.95,75.95,70.33%,111.00,72.95,65.72%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,512GB,att,flawless,$235.22 ,305.0,209.00,305.00,270.60,21.65,15.00,10.00,223.95,14.95,7.15%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,512GB,att,good,$203.00 ,305.0,206.00,305.00,270.60,21.65,15.00,10.00,223.95,17.95,8.71%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,512GB,att,fair,$148.00 ,305.0,129.00,305.00,270.60,21.65,15.00,30.00,203.95,74.95,58.10%,132.00,71.95,54.51%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,512GB,att,broken,$86.00 ,305.0,103.00,305.00,270.60,21.65,15.00,50.00,183.95,80.95,78.59%,108.00,75.95,70.33%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,512GB,verizon,flawless,$235.22 ,305.0,216.00,305.00,270.60,21.65,15.00,10.00,223.95,7.95,3.68%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,512GB,verizon,good,$226.00 ,305.0,206.00,305.00,270.60,21.65,15.00,10.00,223.95,17.95,8.71%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,512GB,verizon,fair,$148.00 ,305.0,129.00,305.00,270.60,21.65,15.00,30.00,203.95,74.95,58.10%,132.00,71.95,54.51%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,512GB,verizon,broken,$86.00 ,305.0,102.00,305.00,270.60,21.65,15.00,50.00,183.95,81.95,80.35%,107.00,76.95,71.92%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,512GB,tmobile,flawless,$235.22 ,305.0,207.00,305.00,270.60,21.65,15.00,10.00,223.95,16.95,8.19%,195.00,28.95,14.85%,Repriced to hit 15% profit
IPHONE 13,512GB,tmobile,good,$222.00 ,305.0,186.00,305.00,270.60,21.65,15.00,10.00,223.95,37.95,20.40%,187.00,36.95,19.76%,Already ≥ 15% profit – bumped $1.00
IPHONE 13,512GB,tmobile,fair,$148.00 ,305.0,117.00,305.00,270.60,21.65,15.00,30.00,203.95,86.95,74.32%,120.00,83.95,69.96%,Already ≥ 15% profit – bumped $3.00
IPHONE 13,512GB,tmobile,broken,$86.00 ,305.0,82.00,305.00,270.60,21.65,15.00,50.00,183.95,101.95,124.33%,87.00,96.95,111.44%,Already ≥ 15% profit – bumped $5.00
IPHONE 13,512GB,unlocked,flawless,$235.22 ,330.0,247.00,330.00,293.60,23.49,15.00,10.00,245.11,-1.89,-0.76%,213.00,32.11,15.08%,Repriced to hit 15% profit
IPHONE 13,512GB,unlocked,good,$235.22 ,330.0,224.00,330.00,293.60,23.49,15.00,10.00,245.11,21.11,9.43%,213.00,32.11,15.08%,Repriced to hit 15% profit
IPHONE 13,512GB,unlocked,fair,$166.00 ,330.0,161.00,330.00,293.60,23.49,15.00,30.00,225.11,64.11,39.82%,162.00,63.11,38.96%,Already ≥ 15% profit – bumped $1.00
IPHONE 13,512GB,unlocked,broken,$133.00 ,330.0,127.00,330.00,293.60,23.49,15.00,50.00,205.11,78.11,61.51%,130.00,75.11,57.78%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,att,flawless,$238.90 ,315.0,257.00,315.00,279.80,22.38,15.00,10.00,232.42,-24.58,-9.57%,202.00,30.42,15.06%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,att,good,$238.90 ,315.0,211.00,315.00,279.80,22.38,15.00,10.00,232.42,21.42,10.15%,202.00,30.42,15.06%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,att,fair,$161.00 ,315.0,138.00,315.00,279.80,22.38,15.00,30.00,212.42,74.42,53.92%,141.00,71.42,50.65%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,att,broken,$132.00 ,315.0,131.00,315.00,279.80,22.38,15.00,50.00,192.42,61.42,46.88%,134.00,58.42,43.59%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,verizon,flawless,$238.90 ,315.0,219.00,315.00,279.80,22.38,15.00,10.00,232.42,13.42,6.13%,202.00,30.42,15.06%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,verizon,good,$238.90 ,315.0,183.00,315.00,279.80,22.38,15.00,10.00,232.42,49.42,27.00%,184.00,48.42,26.31%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,128GB,verizon,fair,$161.00 ,315.0,138.00,315.00,279.80,22.38,15.00,30.00,212.42,74.42,53.92%,141.00,71.42,50.65%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,verizon,broken,$132.00 ,315.0,131.00,315.00,279.80,22.38,15.00,50.00,192.42,61.42,46.88%,134.00,58.42,43.59%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,tmobile,flawless,$238.90 ,315.0,237.00,315.00,279.80,22.38,15.00,10.00,232.42,-4.58,-1.93%,202.00,30.42,15.06%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,tmobile,good,$238.90 ,315.0,191.00,315.00,279.80,22.38,15.00,10.00,232.42,41.42,21.68%,192.00,40.42,21.05%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,128GB,tmobile,fair,$157.00 ,315.0,133.00,315.00,279.80,22.38,15.00,30.00,212.42,79.42,59.71%,136.00,76.42,56.19%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,tmobile,broken,$132.00 ,315.0,131.00,315.00,279.80,22.38,15.00,50.00,192.42,61.42,46.88%,134.00,58.42,43.59%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,unlocked,flawless,$238.90 ,340.0,278.00,340.00,302.80,24.22,15.00,10.00,253.58,-24.42,-8.79%,220.50,33.08,15.00%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,unlocked,good,$238.90 ,340.0,236.00,340.00,302.80,24.22,15.00,10.00,253.58,17.58,7.45%,220.50,33.08,15.00%,Repriced to hit 15% profit
IPHONE 13 PRO,128GB,unlocked,fair,$170.00 ,340.0,161.00,340.00,302.80,24.22,15.00,30.00,233.58,72.58,45.08%,164.00,69.58,42.42%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,128GB,unlocked,broken,$132.00 ,340.0,132.00,340.00,302.80,24.22,15.00,50.00,213.58,81.58,61.80%,135.00,78.58,58.20%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,att,flawless,$249.94 ,354.0,292.00,354.00,315.68,25.25,15.00,10.00,265.43,-26.57,-9.10%,231.00,34.43,14.90%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,att,good,$249.94 ,354.0,246.00,354.00,315.68,25.25,15.00,10.00,265.43,19.43,7.90%,231.00,34.43,14.90%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,att,fair,$180.00 ,354.0,171.00,354.00,315.68,25.25,15.00,30.00,245.43,74.43,43.52%,172.00,73.43,42.69%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,256GB,att,broken,$132.00 ,354.0,131.00,354.00,315.68,25.25,15.00,50.00,225.43,94.43,72.08%,134.00,91.43,68.23%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,verizon,flawless,$249.94 ,354.0,263.00,354.00,315.68,25.25,15.00,10.00,265.43,2.43,0.92%,231.00,34.43,14.90%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,verizon,good,$249.94 ,354.0,218.00,354.00,315.68,25.25,15.00,10.00,265.43,47.43,21.75%,219.00,46.43,21.20%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,256GB,verizon,fair,$180.00 ,354.0,146.00,354.00,315.68,25.25,15.00,30.00,245.43,99.43,68.10%,149.00,96.43,64.72%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,verizon,broken,$132.00 ,354.0,131.00,354.00,315.68,25.25,15.00,50.00,225.43,94.43,72.08%,134.00,91.43,68.23%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,tmobile,flawless,$249.94 ,354.0,272.00,354.00,315.68,25.25,15.00,10.00,265.43,-6.57,-2.42%,231.00,34.43,14.90%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,tmobile,good,$249.94 ,354.0,226.00,354.00,315.68,25.25,15.00,10.00,265.43,39.43,17.44%,227.00,38.43,16.93%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,256GB,tmobile,fair,$180.00 ,354.0,153.00,354.00,315.68,25.25,15.00,30.00,245.43,92.43,60.41%,156.00,89.43,57.32%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,tmobile,broken,$132.00 ,354.0,131.00,354.00,315.68,25.25,15.00,50.00,225.43,94.43,72.08%,134.00,91.43,68.23%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,256GB,unlocked,flawless,$249.94 ,379.0,313.00,379.00,338.68,27.09,15.00,10.00,286.59,-26.41,-8.44%,249.00,37.59,15.09%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,unlocked,good,$249.94 ,379.0,271.00,379.00,338.68,27.09,15.00,10.00,286.59,15.59,5.75%,249.00,37.59,15.09%,Repriced to hit 15% profit
IPHONE 13 PRO,256GB,unlocked,fair,$192.00 ,379.0,196.00,379.00,338.68,27.09,15.00,30.00,266.59,70.59,36.01%,197.00,69.59,35.32%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,256GB,unlocked,broken,$142.00 ,379.0,142.00,379.00,338.68,27.09,15.00,50.00,246.59,104.59,73.65%,145.00,101.59,70.06%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,512GB,att,flawless,$305.88 ,374.0,317.00,374.00,334.08,26.73,15.00,10.00,282.35,-34.65,-10.93%,246.00,36.35,14.78%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,att,good,$305.88 ,374.0,271.00,374.00,334.08,26.73,15.00,10.00,282.35,11.35,4.19%,246.00,36.35,14.78%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,att,fair,$193.00 ,374.0,196.00,374.00,334.08,26.73,15.00,30.00,262.35,66.35,33.85%,197.00,65.35,33.17%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,512GB,att,broken,$132.00 ,374.0,132.00,374.00,334.08,26.73,15.00,50.00,242.35,110.35,83.60%,137.00,105.35,76.90%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,512GB,verizon,flawless,$305.88 ,374.0,273.00,374.00,334.08,26.73,15.00,10.00,282.35,9.35,3.43%,246.00,36.35,14.78%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,verizon,good,$305.88 ,374.0,236.00,374.00,334.08,26.73,15.00,10.00,282.35,46.35,19.64%,237.00,45.35,19.14%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,512GB,verizon,fair,$193.00 ,374.0,163.00,374.00,334.08,26.73,15.00,30.00,262.35,99.35,60.95%,166.00,96.35,58.04%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,512GB,verizon,broken,$132.00 ,374.0,131.00,374.00,334.08,26.73,15.00,50.00,242.35,111.35,85.00%,136.00,106.35,78.20%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,512GB,tmobile,flawless,$305.88 ,374.0,297.00,374.00,334.08,26.73,15.00,10.00,282.35,-14.65,-4.93%,246.00,36.35,14.78%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,tmobile,good,$305.88 ,374.0,251.00,374.00,334.08,26.73,15.00,10.00,282.35,31.35,12.49%,246.00,36.35,14.78%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,tmobile,fair,$193.00 ,374.0,178.00,374.00,334.08,26.73,15.00,30.00,262.35,84.35,47.39%,181.00,81.35,44.95%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,512GB,tmobile,broken,$132.00 ,374.0,131.00,374.00,334.08,26.73,15.00,50.00,242.35,111.35,85.00%,136.00,106.35,78.20%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,512GB,unlocked,flawless,$305.88 ,399.0,338.00,399.00,357.08,28.57,15.00,10.00,303.51,-34.49,-10.20%,264.00,39.51,14.97%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,unlocked,good,$305.88 ,399.0,296.00,399.00,357.08,28.57,15.00,10.00,303.51,7.51,2.54%,264.00,39.51,14.97%,Repriced to hit 15% profit
IPHONE 13 PRO,512GB,unlocked,fair,$216.00 ,399.0,220.00,399.00,357.08,28.57,15.00,30.00,283.51,63.51,28.87%,221.00,62.51,28.29%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,512GB,unlocked,broken,$172.00 ,399.0,172.00,399.00,357.08,28.57,15.00,50.00,263.51,91.51,53.21%,175.00,88.51,50.58%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,1TB,att,flawless,$110.10 ,414.92,356.00,414.92,371.73,29.74,15.00,10.00,316.99,-39.01,-10.96%,276.00,40.99,14.85%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,att,good,$110.10 ,414.92,297.00,414.92,371.73,29.74,15.00,10.00,316.99,19.99,6.73%,276.00,40.99,14.85%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,att,fair,$92.71 ,414.92,206.00,414.92,371.73,29.74,15.00,30.00,296.99,90.99,44.17%,207.00,89.99,43.47%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,1TB,att,broken,$75.32 ,414.92,142.00,414.92,371.73,29.74,15.00,50.00,276.99,134.99,95.06%,147.00,129.99,88.43%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,1TB,verizon,flawless,$110.10 ,414.92,338.00,414.92,371.73,29.74,15.00,10.00,316.99,-21.01,-6.22%,276.00,40.99,14.85%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,verizon,good,$110.10 ,414.92,272.00,414.92,371.73,29.74,15.00,10.00,316.99,44.99,16.54%,273.00,43.99,16.11%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,1TB,verizon,fair,$92.71 ,414.92,173.00,414.92,371.73,29.74,15.00,30.00,296.99,123.99,71.67%,176.00,120.99,68.74%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,1TB,verizon,broken,$75.32 ,414.92,131.00,414.92,371.73,29.74,15.00,50.00,276.99,145.99,111.44%,136.00,140.99,103.67%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,1TB,tmobile,flawless,$110.10 ,414.92,307.00,414.92,371.73,29.74,15.00,10.00,316.99,9.99,3.25%,276.00,40.99,14.85%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,tmobile,good,$110.10 ,414.92,268.00,414.92,371.73,29.74,15.00,10.00,316.99,48.99,18.28%,269.00,47.99,17.84%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,1TB,tmobile,fair,$92.71 ,414.92,188.00,414.92,371.73,29.74,15.00,30.00,296.99,108.99,57.97%,191.00,105.99,55.49%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO,1TB,tmobile,broken,$75.32 ,414.92,131.00,414.92,371.73,29.74,15.00,50.00,276.99,145.99,111.44%,136.00,140.99,103.67%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO,1TB,unlocked,flawless,$335.48 ,439.92,372.00,439.92,394.73,30.00,15.00,10.00,339.73,-32.27,-8.68%,295.00,44.73,15.16%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,unlocked,good,$335.48 ,439.92,330.00,439.92,394.73,30.00,15.00,10.00,339.73,9.73,2.95%,295.00,44.73,15.16%,Repriced to hit 15% profit
IPHONE 13 PRO,1TB,unlocked,fair,$227.00 ,439.92,230.00,439.92,394.73,30.00,15.00,30.00,319.73,89.73,39.01%,231.00,88.73,38.41%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO,1TB,unlocked,broken,$192.00 ,439.92,192.00,439.92,394.73,30.00,15.00,50.00,299.73,107.73,56.11%,195.00,104.73,53.71%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO MAX,128GB,att,flawless,$268.34 ,383.0,307.00,383.00,342.36,27.39,15.00,10.00,289.97,-17.03,-5.55%,252.00,37.97,15.07%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,128GB,att,good,$268.34 ,383.0,275.00,383.00,342.36,27.39,15.00,10.00,289.97,14.97,5.44%,252.00,37.97,15.07%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,128GB,att,fair,$207.00 ,383.0,210.00,383.00,342.36,27.39,15.00,30.00,269.97,59.97,28.56%,211.00,58.97,27.95%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,128GB,att,broken,$127.00 ,383.0,127.00,383.00,342.36,27.39,15.00,50.00,249.97,122.97,96.83%,132.00,117.97,89.37%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,128GB,verizon,flawless,$266.00 ,383.0,258.00,383.00,342.36,27.39,15.00,10.00,289.97,31.97,12.39%,252.00,37.97,15.07%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,128GB,verizon,good,$242.00 ,383.0,225.00,383.00,342.36,27.39,15.00,10.00,289.97,64.97,28.88%,226.00,63.97,28.31%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,128GB,verizon,fair,$167.00 ,383.0,153.00,383.00,342.36,27.39,15.00,30.00,269.97,116.97,76.45%,158.00,111.97,70.87%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,128GB,verizon,broken,$137.00 ,383.0,136.00,383.00,342.36,27.39,15.00,50.00,249.97,113.97,83.80%,141.00,108.97,77.28%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,128GB,tmobile,flawless,$265.00 ,383.0,249.00,383.00,342.36,27.39,15.00,10.00,289.97,40.97,16.45%,250.00,39.97,15.99%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,128GB,tmobile,good,$236.00 ,383.0,202.50,383.00,342.36,27.39,15.00,10.00,289.97,87.47,43.20%,203.50,86.47,42.49%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,128GB,tmobile,fair,$143.00 ,383.0,138.00,383.00,342.36,27.39,15.00,30.00,269.97,131.97,95.63%,143.00,126.97,88.79%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,128GB,tmobile,broken,$102.00 ,383.0,111.00,383.00,342.36,27.39,15.00,50.00,249.97,138.97,125.20%,116.00,133.97,115.49%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,128GB,unlocked,flawless,$268.34 ,408.0,334.00,408.00,365.36,29.23,15.00,10.00,311.13,-22.87,-6.85%,271.00,40.13,14.81%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,128GB,unlocked,good,$268.34 ,408.0,286.00,408.00,365.36,29.23,15.00,10.00,311.13,25.13,8.79%,271.00,40.13,14.81%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,128GB,unlocked,fair,$207.00 ,408.0,210.00,408.00,365.36,29.23,15.00,30.00,291.13,81.13,38.63%,211.00,80.13,37.98%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,128GB,unlocked,broken,$172.00 ,408.0,172.00,408.00,365.36,29.23,15.00,50.00,271.13,99.13,57.63%,175.00,96.13,54.93%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO MAX,256GB,att,flawless,$299.48 ,422.0,352.00,422.00,378.24,30.00,15.00,10.00,323.24,-28.76,-8.17%,281.00,42.24,15.03%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,256GB,att,good,$299.48 ,422.0,320.00,422.00,378.24,30.00,15.00,10.00,323.24,3.24,1.01%,281.00,42.24,15.03%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,256GB,att,fair,$247.00 ,422.0,255.00,422.00,378.24,30.00,15.00,30.00,303.24,48.24,18.92%,256.00,47.24,18.45%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,256GB,att,broken,$143.00 ,422.0,142.00,422.00,378.24,30.00,15.00,50.00,283.24,141.24,99.46%,147.00,136.24,92.68%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,256GB,verizon,flawless,$299.48 ,422.0,308.00,422.00,378.24,30.00,15.00,10.00,323.24,15.24,4.95%,281.00,42.24,15.03%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,256GB,verizon,good,$299.48 ,422.0,280.00,422.00,378.24,30.00,15.00,10.00,323.24,43.24,15.44%,281.00,42.24,15.03%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,256GB,verizon,fair,$199.00 ,422.0,175.00,422.00,378.24,30.00,15.00,30.00,303.24,128.24,73.28%,178.00,125.24,70.36%,Already ≥ 15% profit – bumped $3.00
IPHONE 13 PRO MAX,256GB,verizon,broken,$127.00 ,422.0,126.00,422.00,378.24,30.00,15.00,50.00,283.24,157.24,124.79%,131.00,152.24,116.21%,Already ≥ 15% profit – bumped $5.00
IPHONE 13 PRO MAX,256GB,tmobile,flawless,$299.48 ,422.0,287.00,422.00,378.24,30.00,15.00,10.00,323.24,36.24,12.63%,281.00,42.24,15.03%,Repriced to hit 15% profit
IPHONE 13 PRO MAX,256GB,tmobile,good,$279.00 ,422.0,245.00,422.00,378.24,30.00,15.00,10.00,323.24,78.24,31.93%,246.00,77.24,31.40%,Already ≥ 15% profit – bumped $1.00
IPHONE 13 PRO MAX,256GB,tmobile,fair,$172.00 ,422.0,181.00,422.00,378.24,30.00,15.00,30.00,303.24,122.24,67.54%,184.00,119.24,64.80%,Already ≥ 15% profit – bumped $3.00
